CAI 011,44.1170654,11.0637408
CAI 21/A,44.0926172,11.0676505
Località Carpineta,44.0929975,11.0368976
Piazza Kennedy,44.1687882,11.0873905
Sentiero del Pero,44.1254739,11.1109434
Sentiero di crinale,44.0992231,11.1015935
Strada Comunale Badi Monte Treppio,44.1004341,11.0336735
Strada dell'Alpe di Cavarzano,44.1058737,11.1159440
Strada per la succhiata,44.1065582,11.0877457
Strada Provinciale Acquerino,44.0918246,11.0459343
Via Cà de Fabbri,44.1721865,11.0840065
Via dello Sport,44.1726216,11.0951785
Via Guglielmo Marconi,44.1710389,11.0835055
Via Monte Baducco,44.1384190,11.1355897
Via Panoramica,44.1703336,11.0865289
Via Roma,44.1698656,11.0920897
CAI 107,44.1494305,10.9545293
CAI 131,44.1290051,10.9907733
Galleria Ruvinaia,44.1488744,10.9858039
Località Casa Forlai,44.0998029,10.9382702
Località Casa Nasci,44.1012082,10.9381781
Località Ospedale,44.1779590,10.9758305
Monte della Croce,44.1499616,10.9741107
Mulattiera Parchiè - Olmo,44.1599812,10.9141192
Muri Tondi,44.1155847,10.9655056
Non classificato CAI,44.1209869,10.9005935
Parco Fluviale del Reno,44.1594568,10.9765634
Piazza della Libertà,44.1547468,10.9755316
Piazza Garibaldi,44.1538348,10.9760720
Piazzale Protche,44.1557002,10.9776578
Piazzale Vittorio Veneto,44.1556088,10.9761361
Piazza Massarenti,44.1539811,10.9766305
Ponte Santella,44.0645829,10.9002701
Ponte Solomon Burke,44.1556440,10.9771055
Rampata Chiesa,44.1541717,10.9747946
S.C. Boschi Case Boni Casa Salma,44.0946418,10.9457864
S.C. Casa Boni - Casa Calistri,44.0991021,10.9112420
SC delle Buie,44.1571809,10.9131007
SC del Parchiè,44.1560276,10.9217293
SC del Parchiè - Serenna,44.1534726,10.9199162
SC di Monteacuto,44.1348128,10.8996854
S.C. di Montecavallo,44.1196663,10.9194279
S.C. di Montecavallo - CAI 107,44.1344390,10.9252829
SC Molino di Tognarino,44.1462808,10.9116653
S.C. Muschini Lazzaroni Calistri,44.0992838,10.9054108
S.C. Rio Maggiore Varano Borgo Capanne,44.1487109,10.9532708
S.P. 55,44.0972992,10.9436758
Strada Comunale di Lagacci,44.0855923,10.9479211
Strada del Montale,44.1560767,10.9074447
Strada del Sorghello,44.1556725,10.9124489
Strada provinciale 632 Traversa di Pracchia,44.1291890,10.9912959
Strada Statale 64 Porrettana,44.1286342,10.9918028
S. V. della Verginina,44.1603597,10.9177807
Via 1 Maggio,44.1658727,10.9719171
Via 20 Settembre,44.1596591,10.9719252
Via Antonio Gramsci,44.1578336,10.9736824
Via Borgolungo,44.1544888,10.9747300
Via Buini,44.1583688,10.9739582
via Burione,44.1306730,10.9906151
Via Capponi,44.1537228,10.9765503
Via Casa Maggio,44.1699933,10.9723596
Via Casa MAggio,44.1694492,10.9730155
Via Case Fagnoni,44.0718319,10.9028208
Via Cà di Dano,44.1367842,10.9939028
Via Cà di Fazietto,44.1773982,10.9606720
Via Costa Pellegrina,44.1537381,10.9769520
Via Daldi e Matteucci Fratelli,44.1585306,10.9679020
Via dei Salgastri,44.1711270,10.9717387
Via dei Salgastri 29,44.1723000,10.9524124
Via del Falcone,44.1536646,10.9742321
Via della Piscina,44.1520583,10.9713690
Via della Repubblica,44.1586408,10.9701094
Via della Resistenza,44.1556099,10.9741347
Via dell'Orsigna,44.0671157,10.8973688
Via don Giovanni Minzoni,44.1547784,10.9779266
Via Falcone,44.1535763,10.9733841
Via Fornaci,44.1583313,10.9798751
Via Fratelli Cervi,44.1713814,10.9743359
Via Giuseppe Mazzini,44.1575371,10.9754120
Via Guglielmo Marconi,44.1570664,10.9745349
Via I Maggio,44.1652036,10.9713455
via Lanzoni,44.1280830,10.9864111
Viale Caduti,44.1553794,10.9763718
Via Lorenzini,44.1580113,10.9725540
Via Matteotti,44.1538717,10.9738228
via Nazionale,44.1310473,10.9910765
Via Oreste Zagnoni,44.1639510,10.9702244
Via Otis Redding,44.1690485,10.9735095
via Passo del Soldato,44.1777569,10.9796293
via Pineta,44.1519138,10.9714403
Via Ranuzzi,44.1543453,10.9736872
Via Roma,44.1469539,10.9845207
Via Rosselli,44.1583512,10.9746549
Via Sergio Varetto,44.1709049,10.9734848
Via Stazione,44.1548873,10.9779881
Via Terme,44.1537347,10.9740917
Via Vulcano,44.1540013,10.9725756
Via Zagnoli,44.1787399,10.9784010
