Antica Via Clodia,42.2722009,12.0269198
Cava Buia,42.2722756,12.0240507
Largo delle Carceri,42.2747531,12.0254526
Piagge di sopra,42.2742417,12.0248303
Piagge di sotto,42.2761349,12.0242199
Piazza dei Papi,42.2763362,12.0247070
Piazza del Castello,42.2171365,12.0207115
Piazza della Rocca,42.2744567,12.0256576
Piazza della Vittoria,42.2177267,12.0194841
Piazza Giovanni XXIII,42.2742635,12.0261692
Piazza Giuseppe Mazzini,42.2766256,12.0250789
Piazza Santa Maria,42.2762163,12.0250559
Piazza Sant'Ermete,42.2727381,12.0291689
Sentiero di Santonzino,42.2696622,12.0275957
Strada comunale delle quercete,42.2661563,12.0682259
Strada della Madonna della Selva,42.2774452,12.0196797
Strada provinciale Barbaranese,42.2563400,11.9952412
Strada provinciale Blerana,42.2765638,12.0562146
Via 6 Giugno,42.2725595,12.0296911
Via Alessandro Volta,42.2697192,12.0256847
Via Asiago,42.2724561,12.0311906
Via Bainsizza,42.2724570,12.0293851
Via Belardinelli,42.2714048,12.0346024
Via Blera,42.2689948,12.0245396
Via Claudia,42.2767034,12.0248939
Via Col di Lana,42.2726572,12.0295641
Via Dante Alighieri,42.2732462,12.0301631
Via degli Eroi,42.2767599,12.0245132
Via degli Olivi,42.2716542,12.0287573
Via dei Pozzi,42.2753402,12.0252708
Via del giardino,42.2165057,12.0220767
Via della Libertà,42.2720830,12.0322385
Via della Repubblica,42.2733389,12.0282649
Via delle Case Nuove,42.2160813,12.0236171
Via delle Casette,42.2175308,12.0197600
Via delle Rose,42.2714053,12.0289581
Via di Mezzo,42.2173526,12.0202985
Via Fiume,42.2723904,12.0313928
Via Garibaldi,42.2769721,12.0250464
Via Giorgina,42.2760578,12.0257746
Via Guglielmo Marconi,42.2690246,12.0253514
Via Gustavo Adolfo di Svezia,42.2721100,12.0338020
Via II Giugno,42.2765715,12.0247650
Via I Maggio,42.2736060,12.0274609
Via Isonzo,42.2733874,12.0296444
Via IV Novembre,42.2732653,12.0289719
Viale Etruria,42.2726787,12.0277558
Via Marco Spurinas,42.2740821,12.0273311
Via Michelangelo Buonarroti,42.2735396,12.0306467
Via Monte Adamello,42.2727340,12.0302390
Via Monte Grappa,42.2723467,12.0307873
Via Montello,42.2727755,12.0294352
Via Monte Nero,42.2722560,12.0317661
Via Monterone,42.2772824,12.0248924
Via Orlando Todini,42.2719329,12.0354552
Via Oslavia,42.2732558,12.0292532
Via Pasubio,42.2724922,12.0309881
Via Pian D'Oveto,42.2729798,12.0279863
Via Piave,42.2732138,12.0286640
Via Prato Leone,42.2152581,12.0233153
Via Redipuglia,42.2727397,12.0300087
Via Roma,42.2754788,12.0254967
Via Sabotino,42.2730073,12.0294038
Via San Francesco,42.2699893,12.0259729
Via San Rocco,42.2716499,12.0291168
Via San Sensia,42.2689265,12.0261039
Via San Vivenzio,42.2698037,12.0260164
Via Sasso Rotino,42.2159805,12.0253560
Via Solferino,42.2723233,12.0315800
Via Tagliamento,42.2722082,12.0292409
Via Trento,42.2724810,12.0303859
Via Trieste,42.2724579,12.0306500
Via Umberto I,42.2731319,12.0268131
Via Vittorio Veneto,42.2730397,12.0298879
Via XXIX Ottobre,42.2724283,12.0316959
vicolo Aurora,42.2173420,12.0200650
Vicolo Belvedere,42.2171717,12.0202901
Vicolo Civitella,42.2751310,12.0260401
Vicolo dei Telai,42.2748289,12.0252852
Vicolo del Gallo,42.2754929,12.0252725
Vicolo della Madonna,42.2759047,12.0256365
Vicolo della Pace,42.2758367,12.0248629
Vicolo della Quiete,42.2770426,12.0251812
Vicolo della Ripa del Comune,42.2751932,12.0250144
Vicolo della Roccarella,42.2742885,12.0256546
Vicolo della Speranza,42.2755101,12.0258995
Vicolo della Stella,42.2756447,12.0248516
Vicolo del Macello,42.2176513,12.0198437
Vicolo del Macello Vecchio,42.2746137,12.0254426
Vicolo del Pavone,42.2766722,12.0253702
Vicolo del Sole,42.2763111,12.0254151
Largo dei Castagni,42.1529217,12.1389764
Largo Giorgio Santacroce,42.1599942,12.1378209
Piazza Aldo Moro,42.1568729,12.1403308
Piazza Borgo Garibaldi,42.1612788,12.1413557
Piazza Claudia,42.1593637,12.1391396
Piazza Clemente X,42.1613011,12.1386771
Piazza Porta Romana,42.1570162,12.1386875
Piazza Principe Amedeo,42.1572961,12.1378783
Piazza Umberto I,42.1592821,12.1382636
Poggio Palombino,42.1758950,12.1253000
Selciatella (via Clodia),42.1500758,12.1386066
Strada Bassanese,42.1661438,12.1438455
Strada Cerasetto,42.1717591,12.1194644
Strada Croce Nuova,42.1728023,12.1342524
Strada Croce Nuova II,42.1754144,12.1345304
Strada del Comunaletto,42.1679854,12.1525223
Strada della Castellina,42.1837146,12.1305846
Strada della Chiusa,42.1634116,12.1325260
Strada della Dogana,42.1962645,12.1370479
Strada della Fontanella,42.1788961,12.1393523
Strada della Mola,42.1679758,12.1242565
Strada della Noce Moscata,42.1576087,12.1314458
Strada del mattatoio,42.1608226,12.1356970
Strada del Pascolaro,42.1760773,12.1048263
Strada del Passo delle Barozze,42.1821645,12.1035690
Strada del Pero,42.1627074,12.1423604
Strada del Piscinello,42.1884683,12.1351981
Strada del Ponte,42.1615142,12.1435399
Strada del rimboschimento,42.1652981,12.1119173
Strada di Campetto,42.1672065,12.0963208
Strada di Pozzo Tufo,42.1596641,12.1022340
Strada di Serrale,42.1637166,12.1221281
Strada di Terrafredda,42.1745063,12.1446604
Strada Monte Raschio,42.1698402,12.1532043
Strada per Vicarello,42.1606197,12.1485844
Strada Ponte Striglia,42.1811646,12.1345225
Strada provinciale Bassanese,42.1957473,12.1417857
Strada provinciale Claudia Braccianese,42.1933362,12.1286805
Strada San Janni,42.1775354,12.1348464
Strada Valle del Dragone,42.1724524,12.1304146
Strada Vigne del giardino,42.1595555,12.1347391
Via Alcide De Gasperi,42.1562067,12.1373898
Via Aldo Moro,42.1629338,12.1376392
Via Altieri,42.1581140,12.1381492
Via Braccianese Claudia,42.1664196,12.1378503
Via Carlo Alberto Dalla Chiesa,42.1556214,12.1361759
Via Claudia,42.1540452,12.1363949
Via Colle Degli Olmi,42.1549853,12.1360281
Via degli Artigiani,42.1666520,12.1394344
Via dei Bastioni,42.1585299,12.1385424
Via del Borgo vecchio,42.1607890,12.1417987
Via del Convento,42.1543444,12.1377073
Via del forno,42.1604871,12.1404074
Via della Cava,42.1689245,12.1456510
Via della Chiusa,42.1653752,12.1347832
Via della Fonderia,42.1657827,12.1371237
Via della Repubblica,42.1639061,12.1361646
Via della Stazione,42.1684389,12.1375247
Via del Lavatoio,42.1598579,12.1401534
Via delle Cerase,42.1597951,12.1405200
Via delle Doganelle,42.1646344,12.1381998
Via delle Mura,42.1580439,12.1385458
Via delle Olmate,42.1568783,12.1340132
Via delle Vigne,42.1681279,12.1365164
Via del Pisciarello,42.1549659,12.1375434
Via Donatori di Sangue,42.1562340,12.1360146
Via Europa,42.1647664,12.1357133
Via Fontana Vecchia,42.1582131,12.1390382
Via Garibaldi,42.1595814,12.1394389
Via Giacomo Matteotti,42.1532022,12.1351329
Via Gianni Rodari,42.1551525,12.1343211
Via Giuseppe Mazzini,42.1624341,12.1392230
Via Guglielmo Marconi,42.1583704,12.1368949
Via Guido Rossa,42.1571395,12.1393079
Via Lazio,42.1698796,12.1381248
Via Liguria,42.1697613,12.1436467
Via Lombardia,42.1745814,12.1404926
Via Molise,42.1700378,12.1433557
Via Oreste Leonardi,42.1614187,12.1381751
Via Orsini,42.1603760,12.1391371
Via Piemonte,42.1726151,12.1435184
Via Principe di Piemonte,42.1571767,12.1383767
Via Raffaele Jozzino,42.1614271,12.1391621
Via Roma,42.1546335,12.1387325
Via Salvo D'Acquisto,42.1560180,12.1347075
Via Sandro Pertini,42.1563289,12.1405294
Via San Rocco,42.1598305,12.1391911
Via Sant'Anna,42.1581891,12.1378436
Via Sottocantine,42.1588888,12.1394791
Via Vittorio Bachelet,42.1563123,12.1400365
Via Vittorio Emanuele III,42.1564731,12.1377960
Via Vittorio Veneto,42.1698330,12.1400907
Via XXV aprile,42.1646706,12.1368372
Vicolo dell'Ara,42.1571635,12.1377458
Vicolo delle Casette,42.1565751,12.1375358
Vicolo delle Cerase,42.1602245,12.1404249
Vicolo San Rocco,42.1598788,12.1393530
Largo del Franile,42.2422564,12.3462881
Largo Verzaschi,42.2426637,12.3480277
Località Lidia Belvedere,42.2173949,12.3059082
Piazza Cecilia Eusepi,42.2358245,12.3390852
Piazza del Comune,42.2421971,12.3486138
Piazza del Duomo,42.2422874,12.3473076
Piazzale della Bottata,42.2432113,12.3439970
Piazza San Bernardo,42.2380995,12.3363267
Piazza San Giovanni,42.2428787,12.3500738
Piazza S. Biagio,42.2414452,12.3502346
Strada di Ripolo,42.1519304,12.3416184
Strada doganale Polline,42.1426681,12.3226888
Strada Monte Bianchetto,42.2221344,12.3100179
Strada Provinciale Castel Sant'Elia,42.2450910,12.3542488
Strada Provinciale Massarella,42.2896569,12.2880347
Strada Provinciale Settevene - Palo I,42.1596750,12.3391156
Strada Provinciale Sutrina,42.2307954,12.2874413
Strada Provinciale Valle Cassia Cimina,42.2254648,12.3035369
Strada Regionale Nepesina,42.2442390,12.3453799
Strada Vicinale de Lo Caio,42.1882535,12.3769582
strada vicinale La Massa,42.2387150,12.3690398
Via 7 Fratelli Cervi,42.2461868,12.3474242
Via A. Adolini,42.2375045,12.3409770
Via Alcide de Gasperi,42.2369283,12.3400679
Via Aldo Moro,42.2393085,12.3399048
Via Alessandro Scarlatti,42.2173698,12.3134535
Via Angelo Schiavetti,42.2381532,12.3355225
Via Antonio Gramsci,42.2415743,12.3422924
Via A. Stradella,42.2360794,12.3385778
Via Bachelet,42.2382443,12.3402114
Via Benedetto Marcello,42.2155633,12.3108469
Via Bonaventura Tecchi,42.1872068,12.3704807
Via Cadorna,42.2429043,12.3477759
Via Caduti sul Lavoro,42.1698056,12.3298065
Via Campo Stivaletto,42.2053447,12.3436259
Via Carlo Alberto dalla Chiesa,42.1928085,12.3135732
