Argine del fiume,43.9768184,8.1334611
Autostrada dei Fiori,43.9794610,8.1396457
Cornice del capo,43.9635107,8.1622098
Discesa del pino,43.9648348,8.1564085
Località Moltedo,43.9921477,8.1071458
Località Pian Rosso,43.9868510,8.1280231
Località Piazza,43.9888119,8.1248102
Molino case nuove,43.9835142,8.1302371
Molo Heyerdahl,43.9502291,8.1518496
Pian Rosso,43.9879959,8.1285583
Pian Rosso - Metta,43.9882819,8.1276779
Piazza Chiara Luce Badano,43.9502596,8.1474414
Piazza dell'Incontro,43.9515816,8.1450748
Piazza Santa Maria,43.9519060,8.1461253
Poggio Brea,43.9926059,8.1481664
Ponte Aurelia,43.9493748,8.1430921
Ponte Europa Unita,43.9601619,8.1417513
Ponte Italia,43.9527699,8.1425544
Ponte Romano,43.9668842,8.1385509
Rinovo Nord,43.9584656,8.1341373
Sentiero del Carrubo,43.9737571,8.1479540
Sentiero delle capre,43.9772243,8.1438498
Sentiero di Castello,43.9695658,8.1458180
Strada Comunale di Conna,43.9789380,8.1177138
Strada della Bura,43.9572438,8.1512643
Strada della Cornice,43.9542232,8.1580321
Strada della Pineta,43.9530899,8.1543437
Strada Delle catene,43.9604341,8.1629970
Strada del Metanodotto,43.9933532,8.1399850
Strada Morene,43.9408524,8.1228229
Strada Prao,43.9408054,8.1285261
Strada Provinciale Crocietta-Caso,44.0077286,8.1395675
Taglio per Molino,43.9801829,8.1330826
Variante Acquedotto,43.9670055,8.1570838
Via 25 Aprile,43.9507074,8.1461960
Via Amerigo Vespucci,43.9549382,8.1427763
Via Andrea Doria,43.9516373,8.1452470
Via Antica Romana,43.9519703,8.1402484
Via Antonio Giovanni Battista Carminati,43.9553714,8.1389581
Via Argine Sinistro,43.9666481,8.1405810
Via Aurelia,43.9358107,8.1236905
Via Caboto,43.9503025,8.1447235
Via Caffaro,43.9537061,8.1513154
Via Caprera,43.9467556,8.1394911
Via Capri,43.9471541,8.1398201
Via Carminati,43.9518963,8.1397553
Via Castello,43.9646854,8.1444750
Via Cavour,43.9510818,8.1413638
Via Clavesana,43.9511320,8.1455454
Via Cristoforo Colombo,43.9533336,8.1454137
Via Cuneo,43.9519600,8.1519088
Via Dante Alighieri,43.9546906,8.1455866
Via dei Mille,43.9522703,8.1452794
Via dell'Alto,43.9550712,8.1648130
Via delle Catene,43.9556282,8.1598070
Via delle Patelle,43.9559560,8.1640240
Via delle Rimembranze,43.9571731,8.1450028
Via del Poggio,43.9395634,8.1312244
Via del Santo,43.9949653,8.1184067
Via Divizia,43.9944459,8.1115942
Via Europa Unita,43.9607057,8.1429064
Via Fontana,43.9472736,8.1386198
Via Genova,43.9499721,8.1411682
Via Giacomo Leopardi,43.9541362,8.1670968
Via Gioacchino Rossini,43.9537836,8.1528537
Via Giuseppe Mazzini,43.9542156,8.1505614
Via Guinzoni,43.9538454,8.1521660
Via Immacolata,43.9487649,8.1375979
Via IV Novembre,43.9545181,8.1397475
Viale Argentina,43.9582729,8.1614479
Viale Roma,43.9509313,8.1469996
Via Marchese del Vasco,43.9528565,8.1387655
Via Marchesi Maglione,43.9595709,8.1350769
Via Marconi,43.9533742,8.1400635
Via Marco Polo,43.9562421,8.1453400
Via Martiri della Libertà,43.9530369,8.1457978
Via Merula,43.9590041,8.1379851
Via Mezzacqua,43.9563210,8.1518919
Via Monaco,43.9728048,8.1568915
