Autostrada Messina-Catania,37.8413774,15.2682357
Contrada Buzzetta,37.8258684,15.2656225
Contrada Ortogrande,37.8448152,15.2768281
Contrada Pietrenere,37.8112102,15.2558533
Corso Umberto I,37.8389536,15.2756780
Galleria Giardini,37.8446855,15.2709526
Largo Cristoforo Colombo,37.8351615,15.2717364
Largo delle Ninfe,37.8188786,15.2653936
Lungomare 4 Novembre,37.8376320,15.2746366
Lungomare Regina Margherita,37.8409020,15.2785106
Lungomare Tysandros,37.8304773,15.2703482
Molo di Schisò,37.8257553,15.2751520
Passeggiata storico fluviale,37.8194461,15.2691305
Piazza Abate Cacciola,37.8404290,15.2772780
Piazza Garibaldi,37.8399235,15.2768597
Piazza San Giovanni,37.8358064,15.2723664
Piazza San Pancrazio,37.8284771,15.2685662
Ponte Sirina,37.8433364,15.2798298
Strada Comunale Cuba,37.8192583,15.2556901
Strada Maloprovvido,37.8151006,15.2536790
Strada statale di Sella Mandrazzi,37.8270217,15.2604061
Traversa 1,37.8341715,15.2710826
Traversa 12,37.8298235,15.2684571
Traversa 13,37.8294461,15.2681934
Traversa 2,37.8341603,15.2707968
Via Adolfo Holm,37.8149590,15.2636838
Via Agrigento,37.8429616,15.2786408
Via Armando Diaz,37.8369543,15.2739677
Via Arno,37.8283400,15.2620002
Via Atene,37.8182751,15.2669147
Via Borgo dei Giardini,37.8267030,15.2633368
Via Bruderi,37.8310472,15.2605552
Via Calabro,37.8266535,15.2681201
Via Calcide Eubea,37.8214303,15.2741618
Via Cannameli,37.8239766,15.2552274
Via Cariddi,37.8416340,15.2791654
Via Casarsa,37.8263578,15.2677580
Via Catania,37.8437922,15.2786557
Via Cefalù,37.8272064,15.2679275
Via Censimento,37.8441702,15.2790080
Via Cesare Battisti,37.8363095,15.2730927
Via Chianchitta,37.8262846,15.2586891
Via Cinquefonti,37.8423255,15.2793485
Via Consolare Valeria,37.8203761,15.2557788
Via Corfù,37.8174913,15.2677018
Via Cristoforo Colombo,37.8346979,15.2713147
Via Croce,37.8385076,15.2760022
Via Cuba,37.8221416,15.2605613
Via Dalmazia,37.8266600,15.2679829
Via degli Oleandri,37.8250947,15.2647062
Via dei Garofali,37.8266409,15.2630639
Via dei Gigli,37.8253051,15.2645056
Via dei Gladioli,37.8258724,15.2637334
Via dei Maniscalchi,37.8303206,15.2684567
Via dei Sei Molini,37.8441517,15.2779269
Via della Seta,37.8250312,15.2606932
Via delle Gardene,37.8260379,15.2634835
Via delle Rimembranze,37.8386108,15.2755896
Via delle Rose,37.8263964,15.2629484
Via delle Zagare,37.8255910,15.2641140
Via del Sileno,37.8158696,15.2620835
Via Don Luigi Sturzo,37.8202357,15.2637583
Viadotto Santa Venera I,37.8268233,15.2595610
Viadotto Santa Venera II,37.8258247,15.2605030
Via Enna,37.8214981,15.2645756
Via Erice,37.8361394,15.2711055
Via Fazello,37.8153415,15.2642582
Via Fontanelle,37.8434723,15.2797762
Via G. Lombardo,37.8393592,15.2759166
Via Ischia,37.8283939,15.2631119
Via Isonzo,37.8331175,15.2702763
Via La Farina,37.8368071,15.2730531
Via Laghini,37.8249687,15.2694179
Via Larunchi,37.8232394,15.2661125
Viale Apollo Archegeta,37.8163014,15.2588999
Viale Dionisio,37.8197145,15.2641982
Viale Jannuzzo,37.8179855,15.2660700
Viale Stracina,37.8207250,15.2672870
Via Libertà,37.8280489,15.2684266
Via Lipari,37.8230702,15.2698858
Via Luigi Rizzo,37.8371631,15.2715365
Via Marconi,37.8435803,15.2792814
Via Marsala,37.8364241,15.2718516
Via Mastrociccio,37.8375800,15.2714358
Via Messina,37.8432183,15.2789820
Via Molino,37.8423814,15.2794257
Via Montello,37.8419201,15.2795984
Via Monticello,37.8279029,15.2663863
Via Mulino,37.8430208,15.2784327
Via Naxos,37.8301943,15.2690495
Via Nixa,37.8180412,15.2650276
Via Nizza,37.8367658,15.2714586
Via Norma Cossetto,37.8225853,15.2526317
Via Oberdan,37.8362264,15.2729838
Via Ortogrande,37.8430539,15.2780255
Via Palermo,37.8368122,15.2718084
Via Panarea,37.8222012,15.2675467
Via Paolo Orsi,37.8146266,15.2633067
Via Pergusa,37.8217635,15.2640318
Via Piave,37.8276552,15.2622884
Via Pietragolliti,37.8288586,15.2681399
Via Pietro Rizzo,37.8143166,15.2628521
Via Pireo,37.8190895,15.2675361
Via Po,37.8280495,15.2620885
Via Porticato,37.8154162,15.2545800
Via Recanati,37.8153103,15.2637240
Via Roma,37.8424944,15.2800055
Via Salluzzo,37.8250175,15.2688321
Via San Giovanni,37.8365702,15.2730424
Via San Nicola,37.8421744,15.2797691
Via San Pancrazio,37.8324849,15.2695600
Via Santa Venera,37.8250827,15.2636605
Via Schisò,37.8242566,15.2727940
Via Scilla,37.8416626,15.2788662
Via Sebastiano Paladino,37.8258480,15.2636339
Via Simeto,37.8282595,15.2606902
Via Siracusa,37.8431695,15.2787572
Via Sirina,37.8431492,15.2806714
Via Stracina,37.8222190,15.2689057
Via Strada Zagari,37.8165286,15.2508672
Via Stromboli,37.8239062,15.2705133
Via Teocle,37.8187827,15.2674277
Via Tevere,37.8285115,15.2610663
Via Ticino,37.8288113,15.2624861
Via Trieste,37.8425700,15.2796049
Via Ustica,37.8261350,15.2673149
Via Vittorio Emanuele,37.8272578,15.2619322
Via Vulcano,37.8237859,15.2706261
Via Zara,37.8257923,15.2679694
Via Zumbo,37.8257644,15.2658082
Vico Colombo,37.8313961,15.2688617
Vico delle Lampare,37.8290124,15.2685637
Vico Gorizia,37.8392549,15.2764684
Vico Iolanda,37.8375449,15.2747899
Vicolo degli Agrumai,37.8328108,15.2700256
Vicolo dei Bordonari,37.8316197,15.2690081
Vicolo dei Bottari,37.8311059,15.2687186
Vicolo dei Cannizzari,37.8313447,15.2688233
Vicolo dei Carradori,37.8335684,15.2706299
Vicolo dei Cottanaci,37.8306284,15.2685536
Vicolo dei Fabbri Ferrai,37.8338418,15.2708396
Vicolo dei Maniscalchi,37.8301548,15.2684083
Vicolo dei Mulinari,37.8309408,15.2686534
Vicolo dei Sajalori,37.8308361,15.2686182
Vicolo dei Sellai,37.8305075,15.2685154
Vicolo del Canalaro o Vecchio,37.8333536,15.2704611
Vicolo delle Falanghe,37.8314027,15.2693414
Vicolo Giufaledda,37.8409802,15.2780844
Corso Margherita,37.8436649,14.7147696
Largo Pozzetto,37.8445150,14.7174045
Piano Basile,37.9398738,14.6996069
Piazza Giacomo Matteotti,37.8437790,14.7135890
Piazza San Calogero,37.8443103,14.7134247
Piazza tenente Antonino Scaravilli,37.8451337,14.7165563
Piazzetta Papa Giovanni XXIII,37.8454806,14.7169827
Ponte Bolo,37.8334702,14.7945836
Ponte Borgonovo,37.8072854,14.6383873
Ponte della Cantera,37.8054479,14.8010405
Strada Provinciale 165 di Bolo,37.8162277,14.7899486
Strada statale dell'Etna e delle Madonie,37.8257363,14.7160789
Strada statale di Cesarò,37.8692011,14.6821696
Via Abate Meli,37.8437776,14.7146320
Via Acquicella,37.8469949,14.7178652
Via Alessandro Manzoni,37.8438791,14.7165876
Via Balilla,37.8440698,14.7158285
Via Brandinetto,37.8438542,14.7167709
Via Ciappazzo,37.8426707,14.7161671
Via Cimitero,37.8460622,14.7189539
Via Consortile,37.8475227,14.7182453
Via Fiera,37.8439464,14.7163916
Via Galileo Galilei,37.8439898,14.7158714
Via Giovanni Verga,37.8458137,14.7152318
Via Giuseppe Garibaldi,37.8433783,14.7152307
Via Lepanto,37.8450301,14.7157687
Viale Regina Elena,37.8440949,14.7160099
Via Mercato,37.8462306,14.7160188
Via Moncenisio,37.8439620,14.7137659
Via Palmentello,37.8438919,14.7170015
Via Piano Ramusa,37.8432710,14.7162527
Via Pier Capponi,37.8460599,14.7164877
Via Pizzipiturro,37.8447286,14.7199046
Via Pozzetto,37.8440523,14.7170732
Via Pozzo Gianfoli,37.8442618,14.7136270
Via Procida,37.8442380,14.7159520
Via Ramusa,37.8433889,14.7164952
Via Reggente,37.8435916,14.7145324
Via san Francesco,37.8443210,14.7136896
Via sant'Antonino,37.8434882,14.7149063
Via Stradale Sant'Antonio,37.8455576,14.7073611
Via Strada Nazionale,37.8434852,14.7081232
Via Stradella,37.8449404,14.7129126
Via Trieste,37.8451783,14.7145064
Via Ugo Foscolo,37.8433218,14.7160129
Via Umberto,37.8438201,14.7137200
Vico Bragadino,37.8450405,14.7158658
Vico Cavallotti,37.8435626,14.7155748
Vico Fienile,37.8437118,14.7158285
Vico Galileo Galilei,37.8438624,14.7156034
Vico I Scaravilli,37.8433575,14.7148595
Vico Pizzipiturro,37.8451077,14.7172733
Vico Schifani,37.8438109,14.7144441
Vico Secondo Scaravilli,37.8434094,14.7146982
Contrada Santa Lucia,37.8834761,14.3096811
Largo Cittadella,37.8852383,14.3114226
Largo Santa Lucia,37.8831100,14.3107488
Piazza Umberto I,37.8872219,14.3131486
Via Archimede,37.8865515,14.3129187
Via Armando Diaz,37.8846857,14.3121014
Via Cairoli,37.8868795,14.3124367
Via Circonvallazione,37.8883404,14.3094559
Via Crimea,37.8872423,14.3136314
Via Cristoforo Colombo,37.8869078,14.3117444
Via Dante Alighieri,37.8880544,14.3147645
Via dei Mille,37.8870951,14.3141235
Via del Sabotino,37.8877694,14.3126817
Via Dogali,37.8863091,14.3130382
Via Durante,37.8848152,14.3107414
Via Florio,37.8868363,14.3136643
Via Francesco Crispi,37.8859700,14.3113232
Via Fratelli Bandiera,37.8873193,14.3121304
Via Giuseppe Garibaldi,37.8872310,14.3121968
Via Manin,37.8879145,14.3126701
Via Massimo D'Azeglio,37.8859516,14.3109701
Via Meli,37.8876200,14.3138153
Via Mercato,37.8891802,14.3100258
Via Mistretta,37.8879096,14.3158612
Via Montello,37.8876136,14.3119210
Via Niccolò Campo,37.8855953,14.3129439
Via Orazio Flacco,37.8876959,14.3144017
Via Pacini,37.8855529,14.3114210
Via Piave,37.8876296,14.3130271
Via Rocca,37.8851770,14.3118228
Via Roma,37.8878223,14.3146480
Via Salvo D'Acquisto,37.8886742,14.3091938
Via San Calogero,37.8874616,14.3143830
Via San Carlo,37.8868110,14.3134034
Via San Michele,37.8864743,14.3135847
Via San Placido,37.8874657,14.3131805
Via Sant'Antonio,37.8878208,14.3125935
Via Virgilio,37.8870059,14.3122131
Via Vittorio Emanuele,37.8867690,14.3125418
Via Vittorio Veneto,37.8842983,14.3110483
Area di servizio Calatabiano Est,37.8240993,15.2461867
Area di servizio Calatabiano Ovest,37.8244295,15.2453447
Autostrada Messina-Catania,37.8632975,15.2950651
Contrada Feo Coniglio,37.8457638,15.2297863
Contrada Lenza Falco,37.8456359,15.2282998
Contrada Mastrissa,37.8575037,15.2619503
Contrada Sirina,37.8464068,15.2776977
Corso Umberto I,37.8513156,15.2835793
Galleria Capopietre,37.8675532,15.2973093
Galleria Giardini,37.8446855,15.2709526
Galleria Isolabella,37.8502587,15.2965423
Galleria Monte Tauro,37.8535196,15.2841907
Galleria Sant'Antonio,37.8623864,15.2947397
Galleria Spisone,37.8620959,15.2955704
Galleria Svincolo,37.8677632,15.2964182
Galleria Taormina,37.8547788,15.2845308
Largo degli Eponomi,37.8525892,15.2809171
Largo Giuseppe La Farina,37.8516021,15.2850488
Piazza Andromaco,37.8528946,15.2811677
Piazza Cacciola,37.8572614,15.2842001
Piazza Carmine,37.8513397,15.2822464
Piazza del Tocco,37.8513624,15.2816757
Piazza Falcone e Borsellino,37.8324237,15.2468394
Piazza IX Aprile,37.8516006,15.2857976
Piazza Johann Wolfgang Goethe,37.8540146,15.2794933
piazza Pablo Pino,37.8756916,15.3033734
Piazza Paladini,37.8509333,15.2837968
Piazza Ragia,37.8519999,15.2889893
Piazza Salvo D'Acquisto,37.8696539,15.2995217
Piazza San Domenico de Guzman,37.8502792,15.2834099
Piazza San Francesco di Paola,37.8518161,15.2812145
Piazza Santa Caterina,37.8537073,15.2883503
Piazza Santa Domenica,37.8528652,15.2891584
Piazza Sant'Antonio Abate,37.8510862,15.2812860
Piazza Varo,37.8516106,15.2846742
Piazza Vittorio Emanuele II,37.8537759,15.2888268
Piazzetta Appiano,37.8746562,15.3021775
Piazzetta Calapitrulli,37.8526572,15.2886063
Piazzetta Salvatore Leone,37.8510863,15.2836364
Ponte Alcantara,37.8180380,15.2465692
Ponte Sirina,37.8433364,15.2798298
Salita Acropoli,37.8518358,15.2859179
Salita Alexander Humbolt,37.8513933,15.2840278
Salita Appia,37.8513762,15.2844399
Salita Badia Vecchia,37.8513180,15.2824608
Salita dei Gracchi,37.8521637,15.2862229
Salita delle Ginestre,37.8575556,15.2829784
Salita di Castelmola,37.8521489,15.2819294
Salita Franceso De Luna,37.8522814,15.2867455
Salita Giuseppe Capri,37.8527500,15.2869736
Salita Guglielmo Melvia,37.8523836,15.2864739
Salita Ibrahim,37.8511969,15.2817959
Salita Lucio Denti,37.8534191,15.2876662
Salita Palazzo Ciampoli,37.8512665,15.2834919
Salita Santippo,37.8532794,15.2875192
scalinata Celestino Penna,37.8533686,15.2800356
Scesa Bastione,37.8515091,15.2868844
Scesa Morgana,37.8519998,15.2868077
