Frazione Casa Balestrieri,44.8696564,9.2355285
Frazione Casa Porri,44.8703988,9.2316360
Località Casa d'Agosto,44.8958586,9.2379533
Località Casa Figino,44.8945770,9.2282085
Località Casa Zanellino,44.8957927,9.2468879
Località Mandasco,44.8734085,9.2169242
SP Valle Nizza,44.8729369,9.2268917
Piazza del Municipio,44.7382244,9.2809665
Piazzetta Marchesi Malaspina di Pregola,44.7498206,9.2829180
Sentiero dei Lupi,44.7405493,9.3371176
Strada del Passo,44.7390008,9.2813215
Strada per Dezza,44.7452722,9.2979009
Strada per Someglio,44.7302378,9.2817180
Via Bramante,44.7269187,9.3087038
Via del Castagneto,44.7361638,9.2784166
Via della Fontana,44.7375320,9.2800146
Via della Pineta,44.7386574,9.2822622
Via delle Piane,44.7362541,9.2798476
Via del Pozzo,44.7385062,9.2833457
Via del Sole,44.7386207,9.2842925
Via Provinciale,44.7417047,9.2824534
Via Roma,44.7378318,9.2810245
Sentiero dei Briganti,44.7514590,9.2506585
Strada Consorziale Forotondo - Monte Boglelio,44.7439002,9.2014978
Via Centro,44.7710394,9.2405879
Via Cignolo,44.7722913,9.2284209
Via del sale,44.7350051,9.2104187
Via del Sale,44.6971575,9.2051928
CAI 3,44.8120116,9.1735269
Largo Paolo Savini,44.8228742,9.1975007
Piazza della Fiera,44.8220743,9.1987082
Piazza Umberto I,44.8234096,9.1971516
Piazzetta 25 Aprile,44.8234926,9.1979138
Piazzetta Angelo Ansaldi (Primula Rossa),44.8229590,9.1978206
Piazzetta Moro,44.8237409,9.1972440
Salita 20 Settembre,44.8237704,9.1979942
Strada di Costa d'Alpe,44.8278976,9.2702246
Strada per Oramala,44.8488880,9.1796819
Strada Picco,44.8261083,9.1879258
Strada Provinciale SPexSS461 del passo Penice,44.8140111,9.2394776
Via 4 Novembre,44.8221696,9.2055133
Via Al Castello,44.8415833,9.2351613
Via Alcide de Gasperi,44.8241004,9.1827456
Via Alcide De Gasperi,44.8235435,9.1922929
Via Ambrogio Giacobone,44.8231859,9.1970293
Via Cappuccini,44.8255177,9.1884712
Via Carlo Odetti,44.8248251,9.1960298
Via Carlo Spagnolo,44.8221283,9.1970196
Via Castelletto,44.8256393,9.1818460
Via Circonvallazione,44.8224279,9.1969784
Via Colombaia,44.8220898,9.2011458
Via Dante Alighieri,44.8256870,9.1567615
Via De Gasperi,44.8241744,9.1897675
Via dei Rossi,44.8233290,9.1964797
Via del Gobbone,44.8233327,9.1962734
Via della Commenda,44.8239163,9.1933236
Via della Maiolica,44.8226921,9.1987011
Via della Piazzola,44.8227486,9.1978400
Via della Scaletta,44.8229120,9.1992618
Via del Mercato,44.8224807,9.1989986
Via del Ponte,44.8221956,9.1960619
Via del Rosino,44.8223751,9.1980519
Via del sale,44.7576815,9.2112727
Via del Sale,44.8047730,9.2095381
Via del Voltone,44.8231484,9.1980729
Via di Dentro,44.8230845,9.1966960
Via Dietro gli Orti,44.8225267,9.1979363
Via Dietro i Bianchi,44.8232677,9.1966570
Via Dietro le Mura,44.8227647,9.1983943
Via di Porta Sottana,44.8232251,9.1949987
Via Generale Enrico Maretti,44.8209314,9.1956146
Via Gerbidi Inferiore,44.8265940,9.1917655
Via Giacobone,44.8254919,9.1892985
Via Giuseppe Garibaldi,44.8245967,9.1996627
Via Giuseppe Mazzini,44.8246883,9.1980278
Via Giuseppe Verdi,44.8231516,9.2015971
Viale della Stazione,44.8231579,9.1918323
Via Lombardia,44.8234226,9.1952918
Via Luigi Einaudi,44.8246631,9.1897258
Via Luigi Mazza,44.8234856,9.2010360
Via Maria Lavezzari,44.8237524,9.1898134
Via Neppiano,44.8241777,9.1920329
Via Oramala,44.8269566,9.1922474
Via Oreste Maretti,44.8196735,9.2033975
Via Paganotti,44.8227045,9.1947098
Via Palazzina Vecchia,44.8215017,9.2027218
Via Papa Giovanni XXIII,44.8231826,9.1977885
Via Pietro Mazza,44.8231728,9.1990433
Via Porta Nuova,44.8228686,9.1982750
Via Reganzo,44.8185786,9.2085312
