CAI 221,45.8928906,11.9275045
Frazione Schievenin,45.9270521,11.9124416
Località Faveri,45.9102285,11.9289399
Piazza 30 Ottobre,45.9074600,11.9060948
Piazza Cavaliere Luciano Licini,45.9080623,11.9133347
Piazza Martiri,45.9079572,11.9087962
Piazza Monte Fontanasecca,45.9124322,11.9156627
Pont de i Osei,45.9182532,11.9241192
sentieroi fila San Daniele,45.9314255,11.8994631
Stalla Alta,45.9001727,11.9363802
Stradina di fila San Daniele,45.9265094,11.9103607
Via Agostino Tessaro,45.9173499,11.9167794
Via Al Monfenera,45.8870853,11.9048864
Via Antonio Nani,45.9089494,11.9127462
Via Bortolo Pontini,45.9087284,11.9118661
Via Brigata Re,45.9075273,11.9074236
Via Bruno Codemo,45.9075435,11.9106232
Via Caduti e Dispersi in Russia,45.9040283,11.9044128
Via Conti Franzoia,45.9113866,11.9159496
Via Dante Alighieri,45.9047882,11.9423491
Via degli Alpini,45.9155845,11.9172009
Via della Vittoria,45.9063964,11.9417446
Via Don Nilo Mondin,45.9165802,11.9192793
Via Egidio Forcellini,45.9137585,11.9230122
Via Europa,45.8996419,11.9432807
Via Francesco Spada,45.9087170,11.9074581
Via Fratelli Agrizzi,45.9061879,11.9397528
Via Fratelli Durighello,45.9073031,11.9060655
Via Fratelli Masocco,45.9061698,11.9031423
Via Guglielmo Marconi,45.9077327,11.9070720
Via Kennedy,45.9036736,11.9427508
Via Laste,45.9112942,11.9041516
Via Malmore,45.9019733,11.9433464
Via Moirans en Montagne,45.9074358,11.9120363
Via Monfenera,45.9076064,11.9153097
Via Monte Grappa,45.9026223,11.8857697
Via Monte Spinoncia,45.9145259,11.9130883
Via Monte Tomba,45.9069327,11.9084922
Via Monte Valderoa,45.9256790,11.8939151
Via Nazionale,45.9067386,11.9374312
Via Papa Giovanni,45.9027924,11.9437895
Via San Francesco,45.9090138,11.9096635
Via San Giacomo,45.8896252,11.9468203
Via San Pietro,45.9080244,11.9030254
Via Santa Lucia,45.9070698,11.9042798
Via San Vittore,45.9076194,11.9170691
Via Sorafontana,45.9093052,11.9062085
Via Tenente de Rossi,45.9058675,11.9126407
Via Torrente Calcino,45.9127980,11.9163824
Via Ugo Bartolomei,45.9103879,11.9147089
Via Valmaorella,45.9111064,11.9071993
Via Vittorio Emanuele II,45.9085285,11.9332990
Frazione Schievenin,45.9270521,11.9124416
Località Valpiana,45.9554710,11.9626528
Pont de i Osei,45.9182532,11.9241192
Quartiere San Girolamo Emiliani,45.9155698,11.9319777
Quartiere San Leonardo,45.9368726,11.9385165
Strada degli Eroi,45.9628934,11.8750406
Strada Provinciale di Quero,45.9293275,11.9272953
Strada Provinciale di Segusino,45.9317966,11.9410700
Strada Regionale 348 Feltrina,45.9377463,11.9212446
strda senza uscita,45.9589640,11.9612169
Valle dell'Inferno,45.9534769,11.8750088
Variante Alta via Eroi,45.9703337,11.8873267
Via Andrea Redusio,45.9260125,11.9358960
Via Armando Diaz,45.9394449,11.9358182
Via Bastiglia,45.9243764,11.9306748
