Area di Servizio Riviera Nord,44.2759107,9.4201722
Area di Servizio Riviera Sud,44.2750812,9.4199498
Autostrada Azzurra,44.2812166,9.4112118
Ca Gianca,44.2977175,9.4077264
Contrada Pestella,44.2685415,9.4287557
Costa Rossa,44.2898582,9.3971522
Costa Rossa - Mimose,44.2864477,9.3972839
Costa Rossa - MIMOSE,44.2817514,9.3986750
Galleria Spagnoli,44.2722047,9.3977670
Gallerie di Sant'Anna,44.2837880,9.3860151
I Cani,44.3025653,9.4072220
Largo Colombo,44.2723359,9.3963263
Largo Giovanni Masi,44.2743607,9.3993762
Largo Rosa Oberti,44.2741281,9.3971028
La Selva,44.2986595,9.4060719
Le api,44.3022611,9.4309122
Le Api,44.3057923,9.4283206
Mimose - Raccordo,44.2904180,9.3991208
Passerella Lavoratori dei Cantieri Navali,44.2595466,9.4229912
Piazza Francesco Bo,44.2720803,9.3945034
Piazza Giacomo Matteotti,44.2697998,9.3929510
Piazzale Marinai d'Italia,44.2703836,9.3858340
Piazza Ponte Santo Stefano,44.2745341,9.4059027
Ponte Brignole,44.2624323,9.4247922
Ponte Lavoratori dei Cantieri Navali,44.2597122,9.4229899
Ponte Serlupi,44.2744740,9.4038105
Quadrato rosso,44.2558379,9.4088977
Salita al Capenardo,44.3016057,9.4078104
Salita alla Selva,44.3003673,9.4134523
Santa Vittoria,44.2838316,9.4257780
Sottopasso stazione,44.2770451,9.3982053
Strada delle Gallerie,44.2464203,9.4380727
Strada Parco,44.2677010,9.4206010
Strada Parco Ciclabile,44.2678552,9.4196781
Totem Freeride,44.2957804,9.4229971
Trail Punta Baffe,44.2552413,9.4377825
Traversa Valle Lago,44.2609814,9.4338074
Via A. Gavignazzi,44.2641644,9.4304631
Via Alessandro Manzoni,44.2705057,9.4147631
Via Alessandro Volta,44.2714697,9.4141355
Via alla Chiesa,44.2649830,9.4298247
Via alla chiesa di Santo Stefano,44.2758913,9.4053109
Via all'Educandato,44.2683289,9.3895785
Via al Mattatoio,44.2732089,9.4090753
Via Amerigo Vespucci,44.2551063,9.4313549
Via Andrea Doria,44.2559530,9.4312424
Via Antica Romana Occidentale,44.2772214,9.3992752
Via Antica Romana Orientale,44.2719315,9.4111852
Via Antonio Gramsci,44.2593684,9.4285413
Via Arnaldo Terzi,44.2743891,9.4099513
Via Asilo Maria Teresa,44.2718883,9.3949849
Via Attilio Conte,44.2643879,9.4319990
Via Aurelia,44.2699693,9.4173918
Via Baden Powell,44.2718931,9.4062438
Via Barletti,44.2880929,9.4524180
Via Benedetto Brin,44.2599394,9.4211477
Via Bologna,44.2747662,9.3973187
Via Bruno Primi,44.2736064,9.4166853
Via Caduti Partigiani,44.2727213,9.3981910
Via Cagliari,44.2703712,9.4127964
Via Campodonico,44.2784383,9.3955320
Via Cappuccini,44.2685623,9.3952152
Via Caterina Scotto,44.2699155,9.4281352
Via Cittadella,44.2687244,9.3904781
Via Costantino Raffo,44.2729831,9.4004509
Via Cristoforo Colombo,44.2587240,9.4253262
Via Dante Sedini,44.2720822,9.4114089
Via del Bottone,44.2705984,9.3948183
Via della Chiusa,44.2706094,9.3954357
Via della Croce,44.2648950,9.4301704
Via della Libertà,44.2586954,9.4257293
Via della Pergola,44.2666266,9.4220531
Via delle Americhe,44.2603506,9.4217210
Via del Paraso,44.2655187,9.4286764
Via del Petronio,44.2667070,9.4251536
Via Eraldo Fico,44.2742281,9.3980328
Via Erasmo Piaggio,44.2593224,9.4246688
Via Fabbrica e Valle,44.2748174,9.4141345
Via Ferdinando Magellano,44.2607165,9.4211932
Via Garibaldi,44.2704131,9.3931786
Via Genova,44.2602397,9.4247551
Via Giacomo Balbi,44.2600124,9.4214596
Via Giambattista Ponzerone,44.2564671,9.4323503
Via Giorgio Bo,44.2708958,9.4185939
Via Giovanni Caboto,44.2616101,9.4234161
Via Giuseppe Latiro,44.2761467,9.4114356
Via Giuseppe Verdi,44.2603500,9.4237522
Via La Spezia,44.2586836,9.4268381
Via Lazio,44.2760463,9.4047345
