Cresta SW al Taou Blanc dal ghiacciaio dell'Aouille,45.5209813,7.1493398
Fraz. Artalle,45.5901751,7.1327284
Partenza Via Ferrata di Casimiro,45.5803220,7.1214963
Ponte Romano,45.5216468,7.0844582
Rientro Via Ferrata di Casimiro,45.5770589,7.1170232
Sentiero da Col di Nivoletta al Col Basei cresta N,45.4778305,7.1145518
Sentiero Laghi Changier - Cussunaz,45.5800079,7.1225986
Sentiero Punta Besei cresta N,45.4757140,7.1149321
Sentiero Rifugio Benevolo Lago Goletta,45.5148518,7.0824649
Strada Carré,45.5872798,7.1296894
Strada regionale di Rhêmes,45.5602512,7.1119345
Tete d'Entrelor,45.5571607,7.1430574
Traccia ghiacciaio Basei per l'anticima,45.4774059,7.1147778
Traccia Punta di Leynir cresta SW,45.5135534,7.1315480
Traccia Punta Leynir versante S,45.5152365,7.1372372
Via Ferrata di Casimiro,45.5785722,7.1186348
Via normale al Taou Blanc,45.5202380,7.1440088
accesso ruderi Nivolet,45.5047288,7.1669718
Area Camper Dégioz,45.5938700,7.2072057
Avvicinamento al ghiacciaio dell'Aouille,45.5260232,7.1583591
Cresta SW al Taou Blanc dal ghiacciaio dell'Aouille,45.5209813,7.1493398
falsa traccia,45.5371853,7.2463347
Frazione Bien,45.5736825,7.2120930
Frazione Bois-de-Clin,45.6203784,7.2001366
Frazione Dégioz,45.5927700,7.2094075
Frazione Eau Rousse,45.5671664,7.2078147
Frazione Fenille,45.6335306,7.1992343
Frazione Le Créton,45.5813137,7.2104291
Frazione Le Nex,45.5828487,7.2140927
Frazione Maisonnasse,45.5688433,7.2096224
Frazione Molère,45.6444848,7.2015693
Frazione Rovenaud,45.6112978,7.2008285
Frazione Tignet,45.5821643,7.2140140
Frazione Toulaplanaz,45.5828906,7.2086135
Località Les Toules,45.5855611,7.2104947
Salita al Taou Blanc per il ghiacciaio dell'Aouille,45.5235304,7.1521048
Salita Coussy,45.5903519,7.2099009
Sentiero Natura,45.5735974,7.2012723
Strada Comunale Bien / Le Créton,45.5784300,7.2105122
Strada Comunale Dégioz / Tignet,45.5844581,7.2136071
Strada regionale della Valsavarenche,45.5506455,7.2122142
Via Ferrata,45.5186750,7.2537090
Via normale al Taou Blanc,45.5202380,7.1440088
17 (77) - Sentiero Natura,45.5924962,7.3632256
24 A,45.5930779,7.3451093
Alta via 2,45.5958393,7.3948701
Alta Via 2,45.5923790,7.4524554
Frazione Champlong,45.5981312,7.3829941
Frazione Gimillan,45.6172239,7.3584034
Frazione Lillaz,45.5944202,7.3891910
Frazione Valnontey,45.5865515,7.3396267
path is closed!,45.5835958,7.3232428
Rue Bourgeois,45.6085702,7.3553063
Rue des Clementines,45.6070606,7.3578450
Rue Grand Paradis,45.5933225,7.3464894
